UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
The Express Tribune,@etribune,2022-04-10T09:42:07.000Z,"The Express Tribune
@etribune
·
10 Apr","The ISPR on Sunday termed a report by the BBC Urdu 'fake' that claimed an 'unpleasant' meeting between PTI Chairperson Imran Khan and army chief General Qamar Bajwa took place at the PM’s Office hours before Imran’s ouster.

For more: https://tribune.com.pk/story/2351846/1

#etribune #BBCUrdu
tribune.com.pk
ISPR terms BBC recent report on COAS 'fake'
Says 'fake story' seems to be part of an 'organised disinformation campaign'
26
32
83",,26,32,83,[],https://twitter.com/etribune/status/1513089938253750272
The Express Tribune,@etribune,2022-04-10T19:07:48.000Z,"The Express Tribune
@etribune
·
11 Apr","Authorities dismiss reports of deadly drone strike in North Waziristan

https://tribune.com.pk/story/2351892/1
#etribune  #news  #latest
2
12
28",,2,12,28,[],https://twitter.com/etribune/status/1513232297897644032
The Express Tribune,@etribune,2022-04-10T18:23:31.000Z,"The Express Tribune
@etribune
·
10 Apr","Majority of PTI CEC members oppose resignation strategy: sources

https://tribune.com.pk/story/2351875/1
#etribune  #latest #news
4
7
43",,4,7,43,[],https://twitter.com/etribune/status/1513221150423322626
The Express Tribune,@etribune,2022-04-14T09:12:51.000Z,"The Express Tribune
@etribune
·
14 Apr","The FIA Cyber Crime Wing Director Babar Bakht Qureshi was removed from his post amid an ongoing crackdown against social media smear campaigns launched against security institutions.

For more: https://tribune.com.pk/story/2352532/1

#etribune #FIA
tribune.com.pk
FIA’s cyber crime wing director removed
Babar Bakht Qureshi has been directed to report to Establishment Division
1
7
14",,1,7,14,[],https://twitter.com/etribune/status/1514532122547179523
The Express Tribune,@etribune,2022-04-14T04:57:19.000Z,"The Express Tribune
@etribune
·
14 Apr","The PTI on Thursday sent references against 20 of its dissident members to the Election Commission of Pakistan (ECP), seeking their disqualification for violating party discipline and defecting.

For more: https://tribune.com.pk/story/2352507/1

#etribune #PTI
tribune.com.pk
PTI sends references to ECP against 20 dissidents
Opposition accuses Imran of forcing MPs to quit NA
2
4
18",,2,4,18,[],https://twitter.com/etribune/status/1514467815817945090
The Express Tribune,@etribune,2022-04-14T05:19:18.000Z,"The Express Tribune
@etribune
·
14 Apr","Former premier Imran Khan has admitted that the filing of a presidential reference for the removal of Supreme Court’s Justice Qazi Faez Isa was a mistake.

For more: https://tribune.com.pk/story/2352504/1

#etribune #JusticeIsa
tribune.com.pk
Reference against Isa was a ‘mistake’: Imran
PTI to file petition in IHC today challenging harassment of party’s social media activists
7
51
76",,7,51,76,[],https://twitter.com/etribune/status/1514473348516003846
The Express Tribune,@etribune,2022-04-14T06:23:10.000Z,"The Express Tribune
@etribune
·
14 Apr","Original Content: Despite emergencies, ambulances fail to exercise their right of way on Lahore’s choked roads; keeping that in mind an air ambulance service was set to be introduced by PTI - but then came the political uncertainty.

For more: https://tribune.com.pk/story/2352449/1

#etribune
tribune.com.pk
Proposed air ambulance service’s fate up in the air
Project was meant to increase people’s access to healthcare services, especially in rural areas
2
4
7",,2,4,7,[],https://twitter.com/etribune/status/1514489419134291968
The Express Tribune,@etribune,2022-04-15T08:03:31.000Z,"The Express Tribune
@etribune
·
15 Apr","Pakistan Muslim League-Nawaz (PML-N) leaders Khwaja Salman Rafique and Hafiz Nauman were arrested by Punjab Police after they offered voluntary arrests following an incident allegedly involving their security guards.

For more: https://tribune.com.pk/story/2352703/1

#etribune
tribune.com.pk
Two PML-N leaders arrested in army officer torture case
Arrested MPAs claim had no involvement in incident, offered voluntary arrest
5
8
7",,5,8,7,[],https://twitter.com/etribune/status/1514877062116487171
The Express Tribune,@etribune,2022-04-15T11:51:26.000Z,"The Express Tribune
@etribune
·
15 Apr","The Election Commission of Pakistan announced on Friday that it will hear the PTI foreign funding case every day, so as to decide it within 30 days as per the Islamabad High Court's directives.

For more: https://tribune.com.pk/story/2352721/1

#etribune #news #ECP #PTI
tribune.com.pk
ECP to hear PTI foreign funding case on a daily basis
Decision comes in light of IHC's directives to decide case within 30 days
3
9
12",,3,9,12,[],https://twitter.com/etribune/status/1514934418292736005
The Express Tribune,@etribune,2022-04-15T08:07:12.000Z,"The Express Tribune
@etribune
·
15 Apr","United States Department of State Spokesperson Ned Price on Friday said that the US government agreed with the statement of the Pakistan Army regarding the word ‘conspiracy’ not being mentioned in the 'diplomatic cable'.

For more: https://tribune.com.pk/story/2352699/1

#etribune #US #PakArmy
tribune.com.pk
US agrees with Pak Army’s statement on ‘diplomatic cable’
Price says relationship between the US and Pakistan has been vital for 75 years
10
4
9",,10,4,9,[],https://twitter.com/etribune/status/1514877988407492611
The Express Tribune,@etribune,2022-04-15T14:17:06.000Z,"The Express Tribune
@etribune
·
15 Apr","Pakistan Muslim League-Nawaz (PML-N) spokesperson Marriyum Aurangzeb has accused former prime minister Imran Khan of selling gifts worth millions of rupees received from foreign governments.

For more: https://tribune.com.pk/story/2352731/1

#etribune #news #ImranKhan #PMLN
tribune.com.pk
Imran sold foreign gifts worth millions in market: Marriyum
PML-N spokesperson Marriyum Aurangzeb has accused former prime minister Imran Khan of selling millions of rupees worth gifts received by the foreign governments.
12
4
15",,12,4,15,[],https://twitter.com/etribune/status/1514971076895420421
The Express Tribune,@etribune,2022-04-16T19:24:19.000Z,"The Express Tribune
@etribune
·
17 Apr","Ukrainian President Volodymyr Zelensky says during a video address that ""the sooner"" Ukraine receives requested weapons ""the sooner there will be peace"".

For more: https://tribune.com.pk/story/2352905/1

#etribune #news #ukraine #Zelenskyy
tribune.com.pk
Zelensky says war could be shortened with 'more arms'
US earlier said the country is committed to providing Ukraine with 'the weapons it needs' to defend itself
5
5
32",,5,5,32,[],https://twitter.com/etribune/status/1515410779838857218
The Express Tribune,@etribune,2022-04-16T17:52:01.000Z,"The Express Tribune
@etribune
·
16 Apr","Former Sindh Governor Imran Ismail, while addressing the rally, claimed that the PTI can ""close down Karachi within 30 minutes"". 

For more: https://tribune.com.pk/story/2352902/1

#etribune #news #imranismail
6
37
37",,6,37,37,[],https://twitter.com/etribune/status/1515387552412352520
The Express Tribune,@etribune,2022-04-16T16:46:42.000Z,"The Express Tribune
@etribune
·
16 Apr","Bilquis Bano Edhi, the widow of renowned humanitarian and philanthropist Abdul Sattar Edhi who had passed away at the age of 74 on Friday, was laid to rest amid tears and sobs in Karachi’s Mewa Shah Cemetery on Saturday.

For more: https://tribune.com.pk/story/2352899/1

#etribune #BilquisEdhi
9
38",,,9,38,[],https://twitter.com/etribune/status/1515371112624009221
The Express Tribune,@etribune,2022-04-16T11:48:53.000Z,"The Express Tribune
@etribune
·
16 Apr","PTI Karachi President Bilal Ghaffar has said that the PTI rally to be held in Bagh-e-Jinnah today will prove to be the biggest rally in the history of the subcontinent and not just in the history of Pakistan.

For more: https://tribune.com.pk/story/2352873/1

#etribune #news #PTI #Karachi
11
35",,,11,35,[],https://twitter.com/etribune/status/1515296167504003076
The Express Tribune,@etribune,2022-04-17T07:56:43.000Z,"The Express Tribune
@etribune
·
14h","The Islamabad High Court has dismissed a case of non-declaration of assets and concealment that had been filed under the Money Laundering Act against a businessman, declaring it “illegal”. 

For more: https://tribune.com.pk/story/2353005/1

#etribune #news #latest #IHC #MoneyLaundering
tribune.com.pk
Hiding assets not money laundering: IHC
Court says Act doesn’t apply if no evidence proves money or properties made through criminal means
1
9
11",,1,9,11,[],https://twitter.com/etribune/status/1515600126319992837
The Express Tribune,@etribune,2022-04-17T08:01:54.000Z,"The Express Tribune
@etribune
·
14h","Bagha-e-Jinnah was the stomping ground for supporters of PTI as it was filled with the men, women and children wearing scarves and paper masks printed with Imran Khan’s photos, all while chanting slogans against an “imported government’. 

For more:
tribune.com.pk
Passionate crowds renew support for PTI
Thousands attend party’s power show at Bagh-e-Jinnah
2
28
94",,2,28,94,[],https://twitter.com/etribune/status/1515601432606646274
The Express Tribune,@etribune,2022-04-17T10:32:04.000Z,"The Express Tribune
@etribune
·
12h","The National Assembly on Saturday passed a motion authorising the newly-elected speaker of the National Assembly, Raja Pervaiz Ashraf, to constitute a parliamentary committee for electoral reforms in order to ensure free and fair elections.

For more:
tribune.com.pk
Parliamentary body for electoral reforms formed
It urged that law and order be restored and the process of election of the chief minister be completed
9
7
13",,9,7,13,[],https://twitter.com/etribune/status/1515639221817597957
The Express Tribune,@etribune,2022-04-17T07:43:11.000Z,"The Express Tribune
@etribune
·
14h","PM Shehbaz Sharif said the country could generate an additional 6,000 megawatts of hydel power using the natural flow of water, linked to the melting of glaciers to address the issue of load shedding in different areas. 

For more: https://tribune.com.pk/story/2353003/1

#etribune
tribune.com.pk
PM eyes hydel power generation to curb load shedding
Shehbaz says 6,000MW can be generated through melting of glaciers, water availability
25
14
20",,25,14,20,[],https://twitter.com/etribune/status/1515596720503246852
